Wave;Sample;Dark;Reference
435.129;284.672;105.400;0.000
435.292;252.786;108.600;0.000
435.456;287.650;114.700;0.000
435.619;283.387;111.400;0.000
435.783;235.439;84.100;0.000
435.946;237.895;95.700;0.000
436.110;190.852;84.900;0.000
436.273;190.801;69.000;0.000
436.437;224.492;101.600;0.000
436.600;259.498;94.200;0.000
436.763;183.906;78.000;0.000
436.927;249.724;101.200;0.000
437.090;275.155;82.100;0.000
437.254;188.828;79.100;0.000
437.417;245.746;93.400;0.000
437.580;282.134;100.900;0.000
437.744;205.183;101.000;0.000
437.907;271.042;94.500;0.000
438.070;306.847;104.900;0.000
438.234;294.580;95.600;0.000
438.397;216.157;77.100;0.000
438.560;282.500;95.700;0.000
438.724;192.074;61.300;0.000
438.887;208.219;95.200;0.000
439.050;210.757;88.500;0.000
439.214;197.693;77.600;0.000
439.377;269.290;129.400;0.000
439.540;321.076;94.800;0.000
439.703;275.863;113.000;0.000
439.867;227.152;115.100;0.000
440.030;230.799;79.000;0.000
440.193;282.790;124.900;0.000
440.357;244.693;95.100;0.000
440.520;287.129;112.200;0.000
440.683;181.320;61.800;0.000
440.846;202.346;93.300;0.000
441.010;237.206;77.700;0.000
441.173;240.578;93.000;0.000
441.336;263.052;105.400;0.000
441.499;262.157;113.700;0.000
441.662;299.919;109.700;0.000
441.826;230.931;130.600;0.000
441.989;222.000;98.900;0.000
442.152;342.660;101.800;0.000
442.315;210.250;79.000;0.000
442.478;292.132;132.100;0.000
442.641;280.211;106.900;0.000
442.805;282.511;100.900;0.000
442.968;214.706;85.500;0.000
443.131;196.850;79.700;0.000
443.294;237.733;98.300;0.000
443.457;246.134;69.900;0.000
443.620;310.971;97.900;0.000
443.783;412.432;127.700;0.000
443.946;206.821;104.100;0.000
444.110;211.983;90.400;0.000
444.273;232.456;97.000;0.000
444.436;241.868;110.600;0.000
444.599;280.045;80.000;0.000
444.762;257.087;108.400;0.000
444.925;207.609;78.400;0.000
445.088;202.581;94.400;0.000
445.251;211.130;75.600;0.000
445.414;238.739;102.600;0.000
445.577;216.643;85.500;0.000
445.740;240.489;89.300;0.000
445.903;203.903;92.100;0.000
446.066;266.345;92.800;0.000
446.229;202.522;84.600;0.000
446.392;181.860;95.100;0.000
446.555;235.484;89.100;0.000
446.718;265.027;117.600;0.000
446.881;231.888;82.500;0.000
447.044;284.478;101.000;0.000
447.207;271.199;123.900;0.000
447.370;298.096;140.400;0.000
447.533;255.722;72.500;0.000
447.696;249.875;76.100;0.000
447.859;171.037;76.400;0.000
448.022;230.667;103.100;0.000
448.185;291.409;104.700;0.000
448.348;198.210;83.400;0.000
448.511;303.534;93.900;0.000
448.673;356.773;99.000;0.000
448.836;383.253;121.100;0.000
448.999;360.310;105.000;0.000
449.162;289.200;103.600;0.000
449.325;226.996;93.900;0.000
449.488;296.796;112.400;0.000
449.651;218.627;97.700;0.000
449.814;287.435;113.000;0.000
449.976;404.915;161.800;0.000
450.139;913.084;360.200;0.000
450.302;1153.505;382.200;0.000
450.465;412.524;152.100;0.000
450.628;311.820;122.700;0.000
450.791;242.864;116.000;0.000
450.953;269.047;129.300;0.000
451.116;260.368;100.200;0.000
451.279;470.940;226.200;0.000
451.442;581.656;245.500;0.000
451.605;390.365;106.400;0.000
451.767;229.985;104.900;0.000
451.930;219.715;83.200;0.000
452.093;186.818;92.700;0.000
452.256;229.009;80.300;0.000
452.418;226.798;71.800;0.000
452.581;249.843;120.900;0.000
452.744;176.984;99.300;0.000
452.907;208.096;112.400;0.000
453.069;261.062;114.900;0.000
453.232;286.901;108.300;0.000
453.395;206.397;84.800;0.000
453.557;247.504;97.400;0.000
453.720;221.277;86.200;0.000
453.883;241.603;106.000;0.000
454.045;285.827;121.200;0.000
454.208;210.139;93.700;0.000
454.371;186.222;79.700;0.000
454.533;263.600;113.400;0.000
454.696;237.128;92.600;0.000
454.859;198.859;81.000;0.000
455.021;239.670;106.500;0.000
455.184;188.975;88.600;0.000
455.347;184.958;86.200;0.000
455.509;318.738;129.300;0.000
455.672;196.459;70.400;0.000
455.834;214.852;93.000;0.000
455.997;179.025;61.700;0.000
456.160;208.540;82.600;0.000
456.322;312.215;111.500;0.000
456.485;212.420;64.000;0.000
456.647;243.432;76.500;0.000
456.810;243.343;126.000;0.000
456.972;265.360;103.300;0.000
457.135;228.046;87.300;0.000
457.297;218.162;67.400;0.000
457.460;199.386;93.000;0.000
457.622;345.346;124.700;0.000
457.785;290.613;121.700;0.000
457.947;244.748;95.600;0.000
458.110;341.027;121.400;0.000
458.272;248.515;104.800;0.000
458.435;289.880;129.700;0.000
458.597;390.458;181.000;0.000
458.760;541.924;201.000;0.000
458.922;393.504;159.900;0.000
459.085;293.354;92.000;0.000
459.247;261.906;101.100;0.000
459.410;208.738;91.400;0.000
459.572;248.533;87.700;0.000
459.735;156.510;69.800;0.000
459.897;266.371;82.800;0.000
460.059;200.294;80.900;0.000
460.222;209.798;98.600;0.000
460.384;186.527;82.900;0.000
460.547;163.541;65.400;0.000
460.709;178.251;85.400;0.000
460.871;285.071;106.100;0.000
461.034;157.448;77.700;0.000
461.196;159.468;72.900;0.000
461.358;161.431;93.300;0.000
461.521;159.544;62.500;0.000
461.683;209.092;101.700;0.000
461.845;333.995;158.000;0.000
462.008;531.808;194.300;0.000
462.170;305.107;86.900;0.000
462.332;213.699;99.000;0.000
462.495;210.873;105.300;0.000
462.657;198.302;88.400;0.000
462.819;201.633;88.800;0.000
462.982;163.108;104.100;0.000
463.144;200.196;72.800;0.000
463.306;178.157;77.300;0.000
463.468;183.292;77.100;0.000
463.631;235.962;85.600;0.000
463.793;211.296;90.900;0.000
463.955;224.732;103.500;0.000
464.117;185.822;74.400;0.000
464.280;198.219;64.800;0.000
464.442;274.864;126.500;0.000
464.604;244.348;95.300;0.000
464.766;214.402;67.400;0.000
464.929;200.124;98.400;0.000
465.091;226.151;102.900;0.000
465.253;276.897;100.800;0.000
465.415;311.860;116.600;0.000
465.577;526.654;130.800;0.000
465.739;599.346;130.100;0.000
465.902;726.044;143.200;0.000
466.064;983.201;178.500;0.000
466.226;486.848;133.900;0.000
466.388;214.268;75.900;0.000
466.550;278.145;130.000;0.000
466.712;194.894;86.100;0.000
466.874;202.559;81.100;0.000
467.036;215.403;78.300;0.000
467.199;164.582;84.800;0.000
467.361;234.186;86.300;0.000
467.523;183.200;65.200;0.000
467.685;209.697;85.700;0.000
467.847;254.938;106.900;0.000
468.009;161.554;107.500;0.000
468.171;223.866;91.700;0.000
468.333;179.176;62.700;0.000
468.495;188.071;88.300;0.000
468.657;183.258;69.500;0.000
468.819;235.977;82.400;0.000
468.981;377.938;145.300;0.000
469.143;245.046;116.700;0.000
469.305;556.105;303.600;0.000
469.467;586.073;185.400;0.000
469.629;306.183;128.400;0.000
469.791;265.891;100.600;0.000
469.953;212.153;90.800;0.000
470.115;248.416;100.300;0.000
470.277;226.212;101.100;0.000
470.439;298.914;122.600;0.000
470.601;194.461;96.800;0.000
470.763;258.940;110.900;0.000
470.925;255.965;106.700;0.000
471.087;310.496;112.900;0.000
471.249;236.072;94.800;0.000
471.411;188.515;80.400;0.000
471.573;281.631;117.200;0.000
471.735;193.967;108.200;0.000
471.896;201.844;101.100;0.000
472.058;277.962;104.400;0.000
472.220;206.107;89.300;0.000
472.382;244.065;90.700;0.000
472.544;243.848;82.900;0.000
472.706;281.319;100.400;0.000
472.868;201.448;85.500;0.000
473.030;180.723;94.100;0.000
473.191;255.566;106.400;0.000
473.353;212.491;115.800;0.000
473.515;210.012;88.700;0.000
473.677;290.755;123.900;0.000
473.839;257.689;94.000;0.000
474.000;379.556;129.400;0.000
474.162;477.951;140.800;0.000
474.324;498.231;144.200;0.000
474.486;473.571;143.000;0.000
474.648;288.050;88.900;0.000
474.809;253.642;108.000;0.000
474.971;196.841;90.900;0.000
475.133;185.604;108.400;0.000
475.295;235.434;99.600;0.000
475.456;163.434;75.400;0.000
475.618;210.137;86.400;0.000
475.780;309.148;122.600;0.000
475.942;269.458;116.000;0.000
476.103;304.324;100.000;0.000
476.265;303.725;120.500;0.000
476.427;128.221;75.500;0.000
476.588;348.867;137.000;0.000
476.750;253.098;74.900;0.000
476.912;198.592;94.500;0.000
477.073;259.396;98.900;0.000
477.235;239.803;115.300;0.000
477.397;230.017;120.100;0.000
477.558;209.350;72.900;0.000
477.720;190.498;91.600;0.000
477.882;239.897;83.000;0.000
478.043;276.356;95.500;0.000
478.205;162.261;93.900;0.000
478.366;248.701;102.700;0.000
478.528;212.790;78.500;0.000
478.690;222.934;86.800;0.000
478.851;274.134;105.600;0.000
479.013;216.739;110.600;0.000
479.174;300.187;129.400;0.000
479.336;239.408;99.500;0.000
479.497;274.193;90.200;0.000
479.659;222.144;100.100;0.000
479.821;232.515;77.700;0.000
479.982;306.644;127.400;0.000
480.144;306.687;96.600;0.000
480.305;239.869;100.900;0.000
480.467;255.199;77.200;0.000
480.628;373.106;134.000;0.000
480.790;244.962;81.800;0.000
480.951;256.027;92.700;0.000
481.113;248.991;83.000;0.000
481.274;272.866;103.200;0.000
481.436;203.090;85.100;0.000
481.597;231.219;84.500;0.000
481.759;285.091;120.700;0.000
481.920;248.097;119.000;0.000
482.081;266.607;110.600;0.000
482.243;272.016;113.200;0.000
482.404;275.314;104.100;0.000
482.566;340.619;119.000;0.000
482.727;333.995;116.200;0.000
482.889;293.934;109.400;0.000
483.050;237.077;90.400;0.000
483.211;225.801;89.400;0.000
483.373;248.273;106.200;0.000
483.534;252.228;102.900;0.000
483.695;235.205;90.100;0.000
483.857;213.527;89.500;0.000
484.018;264.517;96.600;0.000
484.179;276.340;105.100;0.000
484.341;330.761;119.500;0.000
484.502;267.804;107.800;0.000
484.663;274.329;125.800;0.000
484.825;300.330;127.500;0.000
484.986;421.417;86.600;0.000
485.147;1179.711;191.600;0.000
485.309;2370.954;383.700;0.000
485.470;1294.342;173.800;0.000
485.631;505.473;117.500;0.000
485.793;406.846;144.800;0.000
485.954;342.183;115.700;0.000
486.115;262.499;109.900;0.000
486.276;233.539;68.400;0.000
486.438;238.822;91.800;0.000
486.599;221.243;78.800;0.000
486.760;342.459;143.100;0.000
486.921;326.335;97.600;0.000
487.083;292.536;118.800;0.000
487.244;280.857;130.100;0.000
487.405;258.097;100.600;0.000
487.566;278.032;93.100;0.000
487.727;291.930;131.300;0.000
487.889;363.483;140.400;0.000
488.050;426.420;146.100;0.000
488.211;306.472;112.100;0.000
488.372;297.149;104.500;0.000
488.533;316.123;120.600;0.000
488.694;405.202;126.100;0.000
488.855;360.499;113.000;0.000
489.017;228.074;98.700;0.000
489.178;242.603;99.700;0.000
489.339;323.728;124.400;0.000
489.500;295.255;100.900;0.000
489.661;248.641;96.900;0.000
489.822;242.226;97.200;0.000
489.983;248.274;91.600;0.000
490.144;256.427;91.700;0.000
490.305;250.284;92.000;0.000
490.466;292.778;89.400;0.000
490.627;318.733;121.500;0.000
490.789;232.475;74.600;0.000
490.950;298.580;100.900;0.000
491.111;298.679;90.500;0.000
491.272;256.164;114.100;0.000
491.433;257.229;106.800;0.000
491.594;274.729;96.500;0.000
491.755;270.180;120.600;0.000
491.916;338.125;99.400;0.000
492.077;292.721;127.700;0.000
492.238;327.958;123.700;0.000
492.399;343.189;128.700;0.000
492.560;342.917;132.800;0.000
492.721;249.841;103.200;0.000
492.882;255.350;95.500;0.000
493.042;329.280;120.400;0.000
493.203;268.455;108.500;0.000
493.364;248.116;120.000;0.000
493.525;248.316;109.200;0.000
493.686;309.321;110.000;0.000
493.847;280.724;104.900;0.000
494.008;227.343;77.400;0.000
494.169;283.415;121.900;0.000
494.330;318.150;116.200;0.000
494.491;308.053;105.600;0.000
494.652;338.976;121.400;0.000
494.812;284.537;117.800;0.000
494.973;329.560;107.300;0.000
495.134;320.229;126.500;0.000
495.295;289.004;91.300;0.000
495.456;232.676;93.900;0.000
495.617;202.603;81.400;0.000
495.777;201.828;86.400;0.000
495.938;273.486;104.900;0.000
496.099;343.627;124.200;0.000
496.260;302.714;102.700;0.000
496.421;311.064;110.700;0.000
496.581;409.830;120.800;0.000
496.742;639.141;153.400;0.000
496.903;2373.576;575.900;0.000
497.064;3908.312;767.500;0.000
497.225;2914.565;669.300;0.000
497.385;6365.753;1296.200;0.000
497.546;6297.777;1091.800;0.000
497.707;1875.682;316.200;0.000
497.867;654.205;139.300;0.000
498.028;362.919;106.700;0.000
498.189;325.757;120.500;0.000
498.350;377.558;110.300;0.000
498.510;307.761;115.100;0.000
498.671;226.671;86.400;0.000
498.832;274.586;102.300;0.000
498.992;295.672;113.300;0.000
499.153;270.652;91.700;0.000
499.314;273.162;107.200;0.000
499.474;297.875;95.400;0.000
499.635;289.651;141.700;0.000
499.796;252.225;101.700;0.000
499.956;216.605;92.900;0.000
500.117;359.739;120.200;0.000
500.278;335.293;117.600;0.000
500.438;269.038;85.000;0.000
500.599;327.178;119.200;0.000
500.759;311.581;122.900;0.000
500.920;216.240;92.000;0.000
501.080;308.925;122.500;0.000
501.241;261.428;114.200;0.000
501.402;194.133;78.300;0.000
501.562;254.204;96.200;0.000
501.723;292.129;92.900;0.000
501.883;286.499;108.500;0.000
502.044;269.144;119.200;0.000
502.204;240.983;79.800;0.000
502.365;361.161;134.800;0.000
502.525;258.534;95.500;0.000
502.686;266.806;95.500;0.000
502.846;266.271;99.600;0.000
503.007;273.271;122.500;0.000
503.167;304.414;100.100;0.000
503.328;339.432;133.100;0.000
503.488;215.698;97.400;0.000
503.649;276.876;112.100;0.000
503.809;257.225;103.000;0.000
503.970;266.022;108.900;0.000
504.130;302.970;130.500;0.000
504.291;281.486;105.500;0.000
504.451;260.418;112.500;0.000
504.611;318.899;106.900;0.000
504.772;302.615;118.400;0.000
504.932;348.641;117.900;0.000
505.093;298.793;124.000;0.000
505.253;348.124;117.900;0.000
505.413;278.256;102.300;0.000
505.574;242.005;86.800;0.000
505.734;346.124;119.000;0.000
505.894;282.554;125.900;0.000
506.055;260.865;101.800;0.000
506.215;231.923;84.100;0.000
506.375;309.831;110.100;0.000
506.536;280.003;115.800;0.000
506.696;241.850;106.900;0.000
506.856;320.065;91.100;0.000
507.017;262.412;106.400;0.000
507.177;318.891;125.800;0.000
507.337;297.156;92.600;0.000
507.498;337.131;119.100;0.000
507.658;308.798;118.300;0.000
507.818;277.442;90.500;0.000
507.978;375.667;129.700;0.000
508.139;270.239;123.200;0.000
508.299;242.978;81.000;0.000
508.459;291.652;123.400;0.000
508.619;343.075;132.600;0.000
508.780;286.562;110.100;0.000
508.940;271.302;112.500;0.000
509.100;284.571;93.800;0.000
509.260;283.826;112.800;0.000
509.420;249.676;89.800;0.000
509.581;309.963;102.900;0.000
509.741;275.009;107.700;0.000
509.901;239.406;81.500;0.000
510.061;267.928;104.000;0.000
510.221;249.365;97.700;0.000
510.381;249.549;98.600;0.000
510.542;284.256;97.900;0.000
510.702;297.212;125.100;0.000
510.862;283.837;103.200;0.000
511.022;350.438;94.100;0.000
511.182;253.899;109.200;0.000
511.342;328.553;140.900;0.000
511.502;290.469;118.100;0.000
511.662;336.835;119.700;0.000
511.822;291.891;110.400;0.000
511.982;346.617;112.500;0.000
512.143;263.499;94.700;0.000
512.303;330.474;127.700;0.000
512.463;301.583;111.200;0.000
512.623;275.164;75.400;0.000
512.783;299.209;91.000;0.000
512.943;318.517;100.900;0.000
513.103;260.809;129.400;0.000
513.263;221.455;81.300;0.000
513.423;378.238;116.400;0.000
513.583;293.411;112.900;0.000
513.743;317.836;97.100;0.000
513.903;754.960;186.100;0.000
514.063;1255.240;275.000;0.000
514.223;1019.428;266.600;0.000
514.383;1548.186;377.900;0.000
514.543;2294.869;610.600;0.000
514.703;1157.380;207.600;0.000
514.863;427.823;110.300;0.000
515.022;298.396;100.700;0.000
515.182;352.223;144.500;0.000
515.342;659.003;288.800;0.000
515.502;602.755;252.200;0.000
515.662;343.347;111.100;0.000
515.822;297.052;86.500;0.000
515.982;281.338;119.600;0.000
516.142;295.714;113.300;0.000
516.302;205.077;63.800;0.000
516.462;276.010;82.100;0.000
516.621;283.542;96.900;0.000
516.781;286.002;105.300;0.000
516.941;274.975;114.600;0.000
517.101;286.233;117.100;0.000
517.261;310.902;115.300;0.000
517.421;300.184;66.900;0.000
517.580;245.127;76.600;0.000
517.740;433.530;209.100;0.000
517.900;717.104;352.100;0.000
518.060;615.132;229.400;0.000
518.220;378.536;151.100;0.000
518.379;320.168;113.000;0.000
518.539;281.134;96.000;0.000
518.699;377.851;146.100;0.000
518.859;222.949;104.800;0.000
519.018;310.773;105.900;0.000
519.178;242.432;97.100;0.000
519.338;212.749;103.500;0.000
519.497;258.385;67.300;0.000
519.657;259.134;116.400;0.000
519.817;308.847;130.600;0.000
519.977;300.125;114.900;0.000
520.136;246.512;83.900;0.000
520.296;319.538;125.900;0.000
520.456;234.045;67.000;0.000
520.615;277.751;111.200;0.000
520.775;240.458;80.100;0.000
520.935;276.364;113.700;0.000
521.094;326.531;138.600;0.000
521.254;454.498;195.000;0.000
521.414;667.384;218.500;0.000
521.573;353.651;125.400;0.000
521.733;262.737;121.700;0.000
521.892;265.844;105.500;0.000
522.052;229.170;100.500;0.000
522.212;282.757;126.600;0.000
522.371;295.603;103.700;0.000
522.531;269.830;71.900;0.000
522.690;317.856;99.900;0.000
522.850;288.063;99.900;0.000
523.009;228.870;88.500;0.000
523.169;357.216;139.700;0.000
523.329;234.583;123.000;0.000
523.488;279.329;87.400;0.000
523.648;249.876;113.200;0.000
523.807;288.482;121.100;0.000
523.967;307.469;118.000;0.000
524.126;364.635;130.100;0.000
524.286;384.202;138.100;0.000
524.445;389.649;150.500;0.000
524.605;355.955;134.100;0.000
524.764;389.702;101.900;0.000
524.923;227.808;87.500;0.000
525.083;214.595;73.200;0.000
525.242;268.321;105.800;0.000
525.402;324.988;125.800;0.000
525.561;272.134;103.800;0.000
525.721;245.801;102.100;0.000
525.880;336.067;110.900;0.000
526.040;311.294;113.400;0.000
526.199;290.621;124.400;0.000
526.358;237.387;94.200;0.000
526.518;254.694;86.700;0.000
526.677;300.140;107.000;0.000
526.836;271.587;113.200;0.000
526.996;281.653;102.900;0.000
527.155;295.820;89.800;0.000
527.315;288.066;104.100;0.000
527.474;294.553;115.300;0.000
527.633;329.460;110.900;0.000
527.793;290.106;95.500;0.000
527.952;290.413;103.300;0.000
528.111;257.639;97.100;0.000
528.270;244.546;97.200;0.000
528.430;215.372;94.700;0.000
528.589;257.459;95.500;0.000
528.748;236.005;67.600;0.000
528.908;258.932;113.900;0.000
529.067;265.898;111.900;0.000
529.226;286.565;123.900;0.000
529.385;266.532;108.600;0.000
529.545;260.498;71.000;0.000
529.704;209.245;88.800;0.000
529.863;285.191;116.100;0.000
530.022;270.038;107.400;0.000
530.182;258.364;112.800;0.000
530.341;261.291;112.100;0.000
530.500;313.257;107.200;0.000
530.659;210.144;79.700;0.000
530.818;262.431;101.300;0.000
530.977;279.577;110.700;0.000
531.137;318.084;104.300;0.000
531.296;229.010;87.300;0.000
531.455;279.237;109.200;0.000
531.614;274.803;126.500;0.000
531.773;319.790;101.500;0.000
531.932;248.876;80.100;0.000
532.091;364.463;120.000;0.000
532.251;262.029;95.900;0.000
532.410;342.656;134.600;0.000
532.569;295.423;86.300;0.000
532.728;252.469;90.500;0.000
532.887;252.716;74.800;0.000
533.046;333.042;110.900;0.000
533.205;271.369;95.200;0.000
533.364;303.075;103.700;0.000
533.523;305.842;101.300;0.000
533.682;265.308;105.800;0.000
533.841;303.495;87.300;0.000
534.000;278.742;108.800;0.000
534.159;266.548;100.200;0.000
534.318;308.835;129.800;0.000
534.477;374.261;124.000;0.000
534.636;339.088;110.400;0.000
534.795;266.894;103.700;0.000
534.954;376.301;113.300;0.000
535.113;330.287;106.700;0.000
535.272;332.394;110.400;0.000
535.431;292.500;80.200;0.000
535.590;310.487;135.900;0.000
535.749;226.274;123.900;0.000
535.908;293.860;102.300;0.000
536.067;284.087;106.000;0.000
536.226;319.773;121.600;0.000
536.385;234.000;98.500;0.000
536.544;310.166;95.600;0.000
536.703;323.493;121.200;0.000
536.861;386.759;129.700;0.000
537.020;275.286;78.300;0.000
537.179;250.353;98.400;0.000
537.338;305.639;97.300;0.000
537.497;328.446;130.100;0.000
537.656;387.472;101.900;0.000
537.815;337.539;130.100;0.000
537.974;318.845;112.700;0.000
538.132;261.232;99.800;0.000
538.291;277.598;81.400;0.000
538.450;341.665;139.300;0.000
538.609;286.711;120.800;0.000
538.768;286.578;85.500;0.000
538.926;520.205;169.400;0.000
539.085;272.211;118.400;0.000
539.244;249.178;82.800;0.000
539.403;338.664;117.500;0.000
539.561;279.711;90.800;0.000
539.720;266.257;83.700;0.000
539.879;315.864;103.700;0.000
540.038;312.770;130.000;0.000
540.196;339.497;107.100;0.000
540.355;376.104;117.400;0.000
540.514;273.870;88.800;0.000
540.673;413.377;153.200;0.000
540.831;323.323;118.900;0.000
540.990;329.410;122.000;0.000
541.149;357.136;108.400;0.000
541.307;460.763;179.200;0.000
541.466;428.629;140.300;0.000
541.625;330.756;116.500;0.000
541.783;314.102;111.800;0.000
541.942;420.189;131.600;0.000
542.101;293.256;102.500;0.000
542.259;286.162;95.500;0.000
542.418;329.569;124.800;0.000
542.576;389.455;125.000;0.000
542.735;362.762;91.000;0.000
542.894;423.708;143.500;0.000
543.052;413.075;132.500;0.000
543.211;397.981;132.300;0.000
543.369;378.148;108.700;0.000
543.528;447.975;142.000;0.000
543.686;322.201;78.900;0.000
543.845;386.408;130.100;0.000
544.004;325.714;104.500;0.000
544.162;430.101;157.300;0.000
544.321;534.367;243.600;0.000
544.479;575.774;210.600;0.000
544.638;315.040;106.500;0.000
544.796;346.727;117.300;0.000
544.955;400.913;159.800;0.000
545.113;396.680;130.700;0.000
545.272;369.607;111.300;0.000
545.430;428.353;137.100;0.000
545.589;400.820;126.100;0.000
545.747;370.746;108.700;0.000
545.905;332.033;112.300;0.000
546.064;322.779;94.900;0.000
546.222;355.506;110.200;0.000
546.381;400.852;129.700;0.000
546.539;386.179;108.600;0.000
546.698;374.106;121.700;0.000
546.856;397.972;110.900;0.000
547.014;379.199;99.700;0.000
547.173;382.845;99.900;0.000
547.331;383.172;137.000;0.000
547.490;360.658;102.600;0.000
547.648;355.065;114.200;0.000
547.806;335.451;87.200;0.000
547.965;333.678;90.500;0.000
548.123;455.764;146.300;0.000
548.281;418.591;150.300;0.000
548.440;368.058;146.900;0.000
548.598;573.444;247.800;0.000
548.756;960.651;418.500;0.000
548.914;692.777;291.900;0.000
549.073;429.924;110.500;0.000
549.231;354.250;127.200;0.000
549.389;334.477;92.300;0.000
549.548;308.963;96.600;0.000
549.706;407.530;165.600;0.000
549.864;492.037;145.000;0.000
550.022;404.463;134.400;0.000
550.181;453.550;120.500;0.000
550.339;423.116;123.500;0.000
550.497;374.343;102.500;0.000
550.655;362.589;92.700;0.000
550.813;455.896;124.300;0.000
550.972;454.082;128.600;0.000
551.130;417.209;115.100;0.000
551.288;451.395;129.700;0.000
551.446;462.822;141.100;0.000
551.604;517.589;139.600;0.000
551.763;449.595;125.100;0.000
551.921;471.882;101.300;0.000
552.079;402.748;95.900;0.000
552.237;432.775;118.300;0.000
552.395;422.161;131.800;0.000
552.553;393.688;138.000;0.000
552.711;403.694;114.700;0.000
552.869;347.081;104.700;0.000
553.028;407.588;147.700;0.000
553.186;360.994;103.500;0.000
553.344;417.201;128.700;0.000
553.502;446.307;140.500;0.000
553.660;360.114;130.500;0.000
553.818;286.180;84.800;0.000
553.976;350.187;103.100;0.000
554.134;347.793;109.700;0.000
554.292;298.460;101.800;0.000
554.450;303.546;102.000;0.000
554.608;324.673;95.600;0.000
554.766;414.280;130.500;0.000
554.924;852.486;339.700;0.000
555.082;1205.893;483.400;0.000
555.240;835.599;288.800;0.000
555.398;518.626;147.700;0.000
555.556;451.372;134.300;0.000
555.714;495.519;145.900;0.000
555.872;483.665;148.900;0.000
556.030;507.132;121.000;0.000
556.188;532.799;131.400;0.000
556.346;727.805;259.000;0.000
556.504;782.752;268.500;0.000
556.662;657.278;175.300;0.000
556.820;694.585;185.800;0.000
556.977;524.911;160.500;0.000
557.135;598.358;164.000;0.000
557.293;614.184;144.200;0.000
557.451;593.731;132.800;0.000
557.609;565.697;128.500;0.000
557.767;617.464;152.400;0.000
557.925;627.231;143.600;0.000
558.083;671.517;160.500;0.000
558.240;625.464;126.400;0.000
558.398;598.870;154.900;0.000
558.556;654.117;169.100;0.000
558.714;625.263;155.900;0.000
558.872;664.570;180.900;0.000
559.029;655.716;168.900;0.000
559.187;681.003;153.200;0.000
559.345;658.850;153.200;0.000
559.503;708.056;175.800;0.000
559.661;796.263;320.500;0.000
559.818;1404.889;518.400;0.000
559.976;1240.456;466.100;0.000
560.134;809.722;259.000;0.000
560.292;688.269;184.000;0.000
560.449;643.935;143.100;0.000
560.607;538.742;139.700;0.000
560.765;560.228;150.500;0.000
560.922;617.495;142.500;0.000
561.080;591.422;148.400;0.000
561.238;530.608;109.800;0.000
561.396;517.995;123.500;0.000
561.553;501.121;128.000;0.000
561.711;541.428;159.500;0.000
561.868;500.674;102.100;0.000
562.026;516.481;129.700;0.000
562.184;526.327;118.100;0.000
562.341;509.674;138.500;0.000
562.499;453.061;110.200;0.000
562.657;476.967;136.600;0.000
562.814;502.394;112.100;0.000
562.972;477.540;100.400;0.000
563.129;539.347;137.700;0.000
563.287;500.493;137.100;0.000
563.445;519.260;125.700;0.000
563.602;488.646;118.200;0.000
563.760;520.333;137.600;0.000
563.917;566.799;150.500;0.000
564.075;645.266;265.700;0.000
564.232;864.213;328.600;0.000
564.390;848.259;251.800;0.000
564.547;609.986;157.400;0.000
564.705;544.652;104.500;0.000
564.862;503.259;135.900;0.000
565.020;553.185;141.200;0.000
565.177;500.352;115.600;0.000
565.335;573.018;121.600;0.000
565.492;520.825;111.400;0.000
565.650;590.612;144.600;0.000
565.807;557.838;128.500;0.000
565.965;577.185;114.100;0.000
566.122;537.651;110.800;0.000
566.280;650.898;155.400;0.000
566.437;729.304;158.500;0.000
566.595;753.371;160.900;0.000
566.752;889.257;155.100;0.000
566.909;1021.764;190.300;0.000
567.067;1470.390;279.600;0.000
567.224;4768.417;1203.500;0.000
567.381;22919.724;4354.100;0.000
567.539;27591.650;4545.100;0.000
567.696;12693.357;2144.100;0.000
567.854;24345.783;5098.900;0.000
568.011;57024.850;10255.600;0.000
568.168;37831.976;5869.500;0.000
568.326;10626.823;1756.000;0.000
568.483;3544.469;704.400;0.000
568.640;1901.696;350.800;0.000
568.798;1512.123;277.900;0.000
568.955;1295.729;263.100;0.000
569.112;1073.756;223.600;0.000
569.269;1134.322;205.600;0.000
569.427;1152.509;219.900;0.000
569.584;1038.155;201.900;0.000
569.741;968.942;179.900;0.000
569.898;1102.568;220.500;0.000
570.056;1091.375;200.900;0.000
570.213;992.181;209.200;0.000
570.370;1007.048;218.400;0.000
570.527;1092.415;221.600;0.000
570.685;1092.761;213.000;0.000
570.842;1000.008;181.100;0.000
570.999;990.914;196.900;0.000
571.156;1121.401;227.900;0.000
571.313;1195.687;230.600;0.000
571.471;1025.354;206.200;0.000
571.628;1034.060;253.600;0.000
571.785;1102.007;196.200;0.000
571.942;1271.314;270.600;0.000
572.099;1153.140;222.800;0.000
572.256;1089.967;214.500;0.000
572.413;1061.493;224.000;0.000
572.571;1233.540;251.600;0.000
572.728;1227.886;231.600;0.000
572.885;1352.553;355.600;0.000
573.042;1157.219;325.200;0.000
573.199;1319.726;438.900;0.000
573.356;1320.732;328.500;0.000
573.513;1415.219;301.600;0.000
573.670;1371.446;268.800;0.000
573.827;1225.332;257.500;0.000
573.984;1173.139;243.200;0.000
574.141;1385.285;276.200;0.000
574.298;1416.472;288.400;0.000
